county_name,fips,latitude,longitude,year,total_pop,median_income,median_home_value,price_to_income,median_gross_rent,rent_burden_pct,severe_rent_burden_pct,total_housing_units,housing_units_per_1k,vacancy_rate_pct,homeownership_pct,homeownership_white_nh_pct,homeownership_black_pct,homeownership_hispanic_pct,poverty_rate_pct,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_aian_nh
Lawrence,17101,38.7199189895974,-87.7268280686527,2020,15830,53087,80500,1.52,717,28.1,7.1,7175,453.3,14.1,71.5,74.5,1.9,95.8,13.6,84.6,9.6,0.1,2.8,0.2
Lawrence,17101,38.7199189895974,-87.7268280686527,2022,15302,55811,93900,1.68,781,30.7,7.4,6355,415.3,14.6,74.9,76.9,1.3,100,13.7,84.8,8,0.4,2.3,0.2
Lee,17103,41.74616802975642,-89.30033741544165,2014,35248,52004,110700,2.13,670,34.8,16.1,15057,427.2,10.6,74.2,75.6,46.3,52.8,10.8,87.6,4.6,0.7,5.4,0.1
Lee,17103,41.74616802975642,-89.30033741544165,2016,34718,55067,114800,2.08,681,33.8,16.9,15042,433.3,10.2,73.2,74.5,66.3,41.6,12,87,5,0.6,5.7,0.2
Lee,17103,41.74616802975642,-89.30033741544165,2018,34527,57901,117600,2.03,696,34.6,19.4,15092,437.1,9.2,72.8,74,53.1,47.1,10.9,86.4,5.1,0.6,6,0.3
Lee,17103,41.74616802975642,-89.30033741544165,2020,34204,59986,122600,2.04,671,40.6,19.1,15086,441.1,9.6,69.6,70.5,73.9,55,12,85.9,5.3,0.7,6.4,0.2
Lee,17103,41.74616802975642,-89.30033741544165,2022,34221,64588,147100,2.28,806,40.4,18.9,14993,438.1,8.8,70.8,71.8,45.3,58.6,12.5,85.3,5.3,0.6,6.8,0
Livingston,17105,40.89147292842105,-88.55753367821409,2014,38476,54723,109200,2,629,31.2,15.4,15851,412,8.4,72.9,73.6,42,55.1,10.9,88.8,5.4,0.7,4.2,0
Livingston,17105,40.89147292842105,-88.55753367821409,2016,37278,54074,110400,2.04,635,35.5,19.9,15845,425,8.3,71.8,72,82.8,75.4,12.8,89.3,4.3,0.7,4.3,0
Livingston,17105,40.89147292842105,-88.55753367821409,2018,36324,56200,109700,1.95,690,40.6,22.9,15897,437.6,9.9,72.1,71.7,55.7,78.9,13.8,89.2,3.9,0.8,4.5,0
Livingston,17105,40.89147292842105,-88.55753367821409,2020,35757,58676,114000,1.94,745,35.4,18.7,15884,444.2,9.6,71.9,71.5,88.6,68.1,12.9,88.9,3.9,0.8,4.8,0
Livingston,17105,40.89147292842105,-88.55753367821409,2022,35771,68175,128100,1.88,836,32.9,13.1,15909,444.7,7.8,72.3,72.8,55,67.7,10.2,88.9,3.6,0.5,5.1,0
Logan,17107,40.12443217906263,-89.36744906341927,2014,30047,49882,97500,1.95,610,38.1,16.2,11898,396,8.3,69.3,72.1,16.3,33.3,12.9,80.3,11.2,0.8,3.2,0.2
Logan,17107,40.12443217906263,-89.36744906341927,2016,29820,52676,97500,1.85,671,35.4,12.4,11966,401.3,7.9,68.6,72.7,25,17.2,12.5,79.2,10.2,0.6,3.3,0.3
Logan,17107,40.12443217906263,-89.36744906341927,2018,29207,57899,102900,1.78,680,28.9,14,12062,413,9.9,72.7,74.1,29.5,36.3,8.5,86.5,6.3,0.7,3.4,0.1
Logan,17107,40.12443217906263,-89.36744906341927,2020,28818,58122,107600,1.85,714,35.6,18.2,12040,417.8,9,71.3,74,4.5,55,10.1,86.1,7.4,0.4,3.5,0.1
Logan,17107,40.12443217906263,-89.36744906341927,2022,28027,62547,118200,1.89,761,36.4,14.5,11985,427.6,7.4,70.6,72.1,15.5,77.9,11.5,86.7,6,0.3,3.5,0
Macon,17115,39.85987404535801,-88.96158894112965,2014,109833,46696,94000,2.01,665,44.1,23.3,50424,459.1,10.5,69.2,75.3,38.3,40.5,18.1,77.7,15.1,1.2,2,0.2
Macon,17115,39.85987404535801,-88.96158894112965,2016,108404,47477,95700,2.02,653,44.5,22.3,50321,464.2,10.9,69.1,75.9,36.4,42.1,18.7,77,14,1.2,2.1,0.3
Macon,17115,39.85987404535801,-88.96158894112965,2018,106512,50444,96800,1.92,676,44.8,23.7,50464,473.8,12.6,69.5,76.4,36.8,54.1,16.2,76.5,14.3,1.1,2.2,0.3
Macon,17115,39.85987404535801,-88.96158894112965,2020,104688,53725,103100,1.92,690,41.4,22.6,50364,481.1,13,69.1,76.3,34.9,68.2,15.2,75.7,15.7,1.2,2.3,0.2
Macon,17115,39.85987404535801,-88.96158894112965,2022,103542,59622,119800,2.01,774,37.3,19.5,49757,480.5,12.9,68.9,76.5,35.2,59.5,15.5,74.8,16.9,1.4,2.5,0
Macoupin,17117,39.26076573106186,-89.92445316953678,2014,47229,50911,96000,1.89,617,41.3,18.7,21547,456.2,11.4,76.2,76.2,61,72.2,12.5,96.6,0.3,0.3,1,0.1
Macoupin,17117,39.26076573106186,-89.92445316953678,2016,46482,52337,95500,1.82,633,45.6,23.7,21556,463.7,13,77.4,77.7,80.9,65.9,13,96.4,0.5,0.4,1,0.1
Macoupin,17117,39.26076573106186,-89.92445316953678,2018,45719,53778,99600,1.85,681,47.4,24.7,21710,474.9,13.5,76.3,77.1,67.7,39.2,13.4,96.2,0.9,0.5,1.2,0.2
Macoupin,17117,39.26076573106186,-89.92445316953678,2020,45243,56264,102900,1.83,727,42,21.5,21769,481.2,14.7,75.3,76.1,47,37,13.7,95.7,1,0.4,1.3,0.3
Macoupin,17117,39.26076573106186,-89.92445316953678,2022,44907,64706,121300,1.87,796,34.1,19.2,21091,469.7,16.7,77.8,78.8,38.5,38.7,14.7,95,1.1,0.5,1.3,0.1
Madison,17119,38.82972500803403,-89.90486202272683,2014,267937,53912,125100,2.32,782,45.9,22.8,117648,439.1,8.8,71.4,74.9,36.1,57.2,13.9,86.2,8,0.8,2.9,0.2
Madison,17119,38.82972500803403,-89.90486202272683,2016,266759,54573,129200,2.37,779,44.2,20.9,118170,443,9.4,70.8,74.6,33.1,58.3,13.2,85.8,8.2,0.9,3,0.2
Madison,17119,38.82972500803403,-89.90486202272683,2018,265670,57890,132300,2.29,815,46.2,22.6,119056,448.1,9.8,70.8,74.8,31.1,58.2,13.7,85.3,8.4,1,3.2,0.2
Madison,17119,38.82972500803403,-89.90486202272683,2020,264403,64045,138500,2.16,835,46.1,22.1,119660,452.6,9.4,72.3,77,29.6,63.1,12.4,84.5,8.5,1,3.4,0.1
Madison,17119,38.82972500803403,-89.90486202272683,2022,265512,71759,159400,2.22,938,44.4,21.4,118715,447.1,8.3,73.1,77.8,30.8,65.4,12,83.3,8.5,0.9,3.7,0.1
Marion,17121,38.64951922415632,-88.91899716286756,2014,38922,41783,68500,1.64,626,46.7,23.6,18212,467.9,13.1,75.2,76.8,47.2,51.4,18.3,92,3.7,0.7,1.6,0.1
Marion,17121,38.64951922415632,-88.91899716286756,2016,38503,43427,72000,1.66,597,43.2,21.5,18132,470.9,12.6,74.9,76.8,47,47.5,18.3,91.7,3.5,0.8,1.8,0.2
Marion,17121,38.64951922415632,-88.91899716286756,2018,38084,46102,74900,1.62,619,38.8,18.7,18238,478.9,12.7,73.4,75.5,40.9,45.9,17.9,91.3,3.5,0.7,2,0.2
Marion,17121,38.64951922415632,-88.91899716286756,2020,37524,49925,81600,1.63,639,38.1,16.7,18272,486.9,11.7,74.6,76.1,47,65.5,16.5,90.6,3.4,0.6,2.1,0.1
Marion,17121,38.64951922415632,-88.91899716286756,2022,37543,59099,96200,1.63,734,35.8,17.2,17431,464.3,12.6,73.8,75,42.2,69.9,17,90.2,4.3,0.7,2.2,0
Marshall,17123,41.0332308542029,-89.34469432144849,2014,12319,53914,103200,1.91,628,34.3,14,5895,478.5,16.4,83.3,84.2,64.7,53.8,11.5,95.3,0.5,0.3,2.9,0.2
Marshall,17123,41.0332308542029,-89.34469432144849,2016,12060,54189,104200,1.92,643,33.7,17.2,5896,488.9,16,83.4,84.4,NA,53.5,9.9,95,0.4,0.4,3.1,0.2
Marshall,17123,41.0332308542029,-89.34469432144849,2018,11794,55901,104800,1.87,652,38.7,19.7,5906,500.8,17.2,82.1,82.6,NA,62,11.2,94.8,0.4,0.3,3.1,0.1
Marshall,17123,41.0332308542029,-89.34469432144849,2020,11562,57303,105700,1.84,661,29,11.5,5919,511.9,16.8,80.6,81.1,NA,65.7,10.9,94.1,0.3,0.1,3,0
Marshall,17123,41.0332308542029,-89.34469432144849,2022,11740,64940,124600,1.92,746,30,13.3,5828,496.4,14.8,78.7,79.3,NA,58.6,12.3,92.9,0.5,0.2,3.1,0
Mason,17125,40.239632367081164,-89.91701943754477,2014,14309,42476,80800,1.9,582,39.5,17.7,7049,492.6,12.7,76,75.7,100,100,16.7,97,0.6,0.6,1.1,0.2
Mason,17125,40.239632367081164,-89.91701943754477,2016,13931,43125,83100,1.93,615,38.3,16.1,7036,505.1,13.5,75.9,75.9,30,100,15.5,96.7,0.7,0.4,1,0.1
Mason,17125,40.239632367081164,-89.91701943754477,2018,13778,45596,79600,1.75,636,38.4,17.9,7049,511.6,14.5,78,78.2,24.3,100,15.4,96.6,0.9,0.2,1.1,0.1
Mason,17125,40.239632367081164,-89.91701943754477,2020,13486,50883,87600,1.72,655,36,20.2,7026,521,15.8,77.5,77.8,100,100,15.5,96.4,0.4,0.2,1.2,0.1
Mason,17125,40.239632367081164,-89.91701943754477,2022,13074,58479,97000,1.66,747,35.2,21.1,6646,508.3,12.9,80.4,80.5,100,100,13.7,95.9,0.5,0.3,1.4,0.1
Massac,17127,37.218885742814834,-88.7074541951875,2014,15148,43092,83200,1.93,681,43.9,24.8,7093,468.2,15.2,74.2,74.8,60.1,100,19,89.4,5.6,0.4,2.3,0.1
Massac,17127,37.218885742814834,-88.7074541951875,2016,14883,42706,82300,1.93,709,50.4,28.8,7082,475.8,16,75.5,77.4,53.8,63.2,18.8,88.9,6.4,0.4,2.6,0.1
Massac,17127,37.218885742814834,-88.7074541951875,2018,14430,42604,83700,1.96,640,46.1,20.3,7153,495.7,16,75.3,77.7,54.5,50.5,18,88.5,6.2,0.2,2.8,0
Massac,17127,37.218885742814834,-88.7074541951875,2020,14041,51195,88500,1.73,719,49.9,23.4,7099,505.6,20.8,77.1,79.1,63,37.1,17.1,87.5,5.5,0.2,3,0.1
Massac,17127,37.218885742814834,-88.7074541951875,2022,14135,57365,115200,2.01,738,48.1,13.3,6832,483.3,20.8,78.1,79.3,70,26.7,13.8,86.2,6.3,0.4,3.2,0
McDonough,17109,40.456106868609595,-90.6778549430889,2014,32388,37959,87100,2.29,656,53,34.6,14407,444.8,12.9,61.8,62.8,34.9,40.9,24.2,88.3,5,2.2,2.7,0.1
McDonough,17109,40.456106868609595,-90.6778549430889,2016,31727,41484,93300,2.25,612,45.3,27.3,14395,453.7,17.7,65.8,67,38.2,35.1,23.5,88.3,5.2,2,2.7,0.2
McDonough,17109,40.456106868609595,-90.6778549430889,2018,30875,43724,94200,2.15,628,42.9,24.6,14428,467.3,21.7,66.7,68.5,25.2,40.6,22,88.1,4.6,2.2,2.7,0.2
McDonough,17109,40.456106868609595,-90.6778549430889,2020,30107,43591,91700,2.1,714,51.4,37,14392,478,19.6,63.3,65.3,41.7,17.3,20.5,87.5,4.8,2.3,2.9,0.1
McDonough,17109,40.456106868609595,-90.6778549430889,2022,27370,48904,100400,2.05,688,50.8,33.7,13655,498.9,15,61.3,63.4,31.2,7.4,19.8,86.7,5.2,2.5,3,0
McHenry,17111,42.324360788123094,-88.45232744806661,2014,307888,76345,213400,2.8,1064,47.6,23.2,116534,378.5,6.3,81.6,83.8,50.6,59.4,7.6,82.9,1.2,2.6,11.9,0.1
McHenry,17111,42.324360788123094,-88.45232744806661,2016,307083,79836,208500,2.61,1100,45.3,21.2,117242,381.8,6.1,78.9,81.4,44,56.8,7.8,82.3,1.2,2.6,12.3,0
McHenry,17111,42.324360788123094,-88.45232744806661,2018,307789,84803,219600,2.59,1175,44.6,20.8,118132,383.8,5.3,79.3,82,51.5,56.8,7.1,81.5,1.4,2.7,12.8,0.1
McHenry,17111,42.324360788123094,-88.45232744806661,2020,307291,90014,234000,2.6,1200,45,21.6,118900,386.9,4.7,80.1,82.3,68.1,63.1,6.5,80.3,1.4,2.7,13.4,0.1
McHenry,17111,42.324360788123094,-88.45232744806661,2022,311133,100101,270600,2.7,1310,47.7,22.9,119985,385.6,3.8,82.2,83.5,57.3,73.6,6,78.7,1.5,2.8,14.3,0.1
McLean,17113,40.49084772445634,-88.84741917676082,2014,172390,61955,158800,2.56,768,43.4,25.2,70485,408.9,8.6,66.5,72.5,28.9,42.2,14.7,80.8,7.6,4.6,4.6,0.1
McLean,17113,40.49084772445634,-88.84741917676082,2016,173254,63420,161800,2.55,804,43,26,71254,411.3,7.4,64.9,70.8,27.2,47,14.2,80,8,4.9,4.7,0.1
McLean,17113,40.49084772445634,-88.84741917676082,2018,173219,65813,166700,2.53,830,39.3,23,72125,416.4,8.3,64.1,70.1,25.7,49.4,14.6,79.5,8.2,5.1,4.8,0.1
McLean,17113,40.49084772445634,-88.84741917676082,2020,172164,68037,166400,2.45,842,37.3,20.7,72580,421.6,8.8,64.9,70.5,24.1,51.4,15.2,79.1,8.2,5.1,5,0.1
McLean,17113,40.49084772445634,-88.84741917676082,2022,171284,75356,191300,2.54,941,37.9,20.6,74822,436.8,8.5,65,69.3,31.1,54.1,14.2,78.3,8.4,5,5.3,0.1
Menard,17129,40.02741590528893,-89.80224524981351,2014,12658,59989,119900,2,653,30.8,16.3,5659,447.1,9.5,80.5,80.6,60.9,100,9.7,96.3,0.9,0.4,1.2,0.1
Menard,17129,40.02741590528893,-89.80224524981351,2016,12576,60420,132700,2.2,659,34.5,18.5,5669,450.8,7.9,76.1,76.4,24,76.2,12.7,96,0.7,0.4,1.4,0.2
Menard,17129,40.02741590528893,-89.80224524981351,2018,12367,69102,137400,1.99,749,31.3,18,5718,462.4,9.1,77.2,77.3,70,0,9.6,95.7,0.5,0.5,1.5,0.1
Menard,17129,40.02741590528893,-89.80224524981351,2020,12261,77550,151900,1.96,750,27,14.5,5737,467.9,9.2,78.6,79.1,0,0,7.6,95.4,0.6,0.4,1.6,0.1
Menard,17129,40.02741590528893,-89.80224524981351,2022,12284,84846,177100,2.09,748,34.4,16.2,5605,456.3,9.3,79.6,79.7,NA,NA,7.9,95.1,0.9,0.4,1.3,0
Mercer,17131,41.205398426682244,-90.74136261445682,2014,16204,51259,93700,1.83,587,26.6,12.6,7371,454.9,9.6,78.1,78.5,76.9,55.9,10.9,96.4,0.4,0.3,2,0.1
Mercer,17131,41.205398426682244,-90.74136261445682,2016,15971,55750,98900,1.77,590,27.6,14.9,7368,461.3,10.9,77.9,78.1,0,75,10.3,96,0.5,0.3,2.1,0.1
Mercer,17131,41.205398426682244,-90.74136261445682,2018,15693,58011,106000,1.83,648,30.5,14.5,7420,472.8,10.7,77.9,78.6,0,51.7,11.4,95.5,0.6,0.3,2.3,0.1
Mercer,17131,41.205398426682244,-90.74136261445682,2020,15503,57182,111000,1.94,688,39.1,16,7431,479.3,12.8,78.7,79.4,11.5,57.5,10.1,94.9,0.5,0.3,2.5,0.1
Mercer,17131,41.205398426682244,-90.74136261445682,2022,15692,67028,131000,1.95,759,37.8,12.9,7311,465.9,12,79.5,79.9,20,68.2,8,94.1,0.6,0.4,2.8,0
Monroe,17133,38.278467842677564,-90.17721194389902,2014,33373,69592,192400,2.76,833,36.7,12.3,13598,407.5,7.7,82,82.6,0,72.5,5.4,96.8,0.3,0.5,1.5,0
Monroe,17133,38.278467842677564,-90.17721194389902,2016,33703,72956,192600,2.64,832,42.9,17,13771,408.6,5.4,83.1,83.4,5.9,100,4.4,96.7,0.3,0.7,1.5,0.1
Monroe,17133,38.278467842677564,-90.17721194389902,2018,33936,81268,209100,2.57,843,50.3,26.9,14062,414.4,5.1,84.5,84.5,14,98.6,5,96.4,0.2,1,1.5,0.1
Monroe,17133,38.278467842677564,-90.17721194389902,2020,34444,89648,220600,2.46,846,45.9,16,14333,416.1,5.3,84.9,85.1,41.7,93.5,3.1,96.3,0.3,1.1,1.6,0.1
Monroe,17133,38.278467842677564,-90.17721194389902,2022,34905,100685,254100,2.52,956,46.2,13.6,14560,417.1,6.8,84.1,83.8,81.2,96.6,4.3,95.6,0.6,0.6,1.7,0.1
Montgomery,17135,39.23090809479144,-89.47879030412774,2014,29740,45158,81100,1.8,606,31.9,15.3,12678,426.3,13.8,77.1,77.5,68.1,65.8,14.6,88.8,8.1,0.5,1.6,0.2
Montgomery,17135,39.23090809479144,-89.47879030412774,2016,29301,45173,80000,1.77,603,33.7,17.2,12966,442.5,12.9,77.4,77.7,34.6,69.7,15.4,88.8,8,0.3,1.7,0.2
Montgomery,17135,39.23090809479144,-89.47879030412774,2018,29009,50304,82200,1.63,619,32.2,14.4,13111,452,13.5,77.1,77.5,20,78.4,15.9,92,5,0.1,1.7,0.2
Montgomery,17135,39.23090809479144,-89.47879030412774,2020,28598,54886,90300,1.65,628,37.6,13.9,13122,458.8,11.5,76.4,77.2,7.3,48.7,15.6,92.7,3.7,0.3,1.8,0.1
Montgomery,17135,39.23090809479144,-89.47879030412774,2022,28352,61796,102000,1.65,684,37.1,13.9,12539,442.3,10.2,75.4,76.3,100,36.3,14,92.4,2.8,0.5,1.9,0.1
Morgan,17137,39.71553386512358,-90.20129773531136,2014,35272,46524,94600,2.03,615,42.8,18.2,15462,438.4,9.7,69.1,70.8,35.2,36.8,14.4,89.5,6.1,0.3,2.2,0.1
Morgan,17137,39.71553386512358,-90.20129773531136,2016,34801,47760,99300,2.08,654,41.3,20,15412,442.9,10.5,69.7,70.5,43,66.7,15,89.2,5.8,0.6,2.3,0.1
Morgan,17137,39.71553386512358,-90.20129773531136,2018,34426,48508,104800,2.16,686,40.1,18.7,15474,449.5,10.4,67.8,69.4,37.6,75.7,14.6,88.5,6.6,0.7,2.4,0.2
Morgan,17137,39.71553386512358,-90.20129773531136,2020,34012,53002,109700,2.07,684,38.8,18,15467,454.8,12.3,69.5,71.9,26,68.8,13.1,87.8,6.6,0.6,2.6,0.2
Morgan,17137,39.71553386512358,-90.20129773531136,2022,32882,61188,122000,1.99,700,36.1,13.8,15072,458.4,11.8,71,73.3,25.9,59.1,12.9,87.9,5,0.8,2.7,0.1
Moultrie,17139,39.64139686406198,-88.61923884615975,2014,14896,47438,96700,2.04,622,32.3,16.8,6295,422.6,9.9,77.6,77.6,NA,100,14.4,97.4,0.3,0.2,1.1,0.1
Moultrie,17139,39.64139686406198,-88.61923884615975,2016,14915,51432,101600,1.98,594,31.3,15,6349,425.7,8.6,75.6,75.7,NA,50,12.1,97.3,0.4,0.1,1.1,0.2
Moultrie,17139,39.64139686406198,-88.61923884615975,2018,14703,59623,109000,1.83,699,33.7,12.6,6446,438.4,8.3,77.6,78,NA,35.7,9.2,96.9,0.5,0.2,1.3,0.3
Moultrie,17139,39.64139686406198,-88.61923884615975,2020,14557,64033,108300,1.69,695,31.3,12.1,6513,447.4,7.2,76.2,76.8,68.8,66.2,9,96.5,0.8,0.2,1.5,0.3
Moultrie,17139,39.64139686406198,-88.61923884615975,2022,14531,72833,116400,1.6,767,28.3,10.7,6196,426.4,6,78,78.2,26.9,67.5,9.2,95.8,1,0.1,1.7,0
Ogle,17141,42.04265408418585,-89.32063910337237,2014,52782,55894,143600,2.57,693,36.3,18.1,22566,427.5,8,75.8,77.4,44.6,60.4,11.1,88.2,0.8,0.4,9.2,0
Ogle,17141,42.04265408418585,-89.32063910337237,2016,52034,55832,138500,2.48,684,37.9,17.7,22552,433.4,7.8,75.8,77.1,41.4,64.9,10.9,87.7,1,0.4,9.6,0
Ogle,17141,42.04265408418585,-89.32063910337237,2018,51328,59707,143100,2.4,743,33.8,16.2,22660,441.5,7.8,73.9,74.4,65.1,68.8,9.9,87,1,0.6,10,0.3
Ogle,17141,42.04265408418585,-89.32063910337237,2020,50793,63643,150400,2.36,763,31.6,15.8,22687,446.7,7.6,71.9,73.2,52.4,58.5,9.6,85.9,1,0.4,10.4,0.2
Ogle,17141,42.04265408418585,-89.32063910337237,2022,51672,75782,172900,2.28,841,33,12.3,22640,438.1,8.1,73.2,74.8,47.5,61,8.3,84.6,1.1,0.5,10.9,0.1
Peoria,17143,40.787910066450955,-89.76012321977613,2014,187197,51454,124700,2.42,712,44,21.9,83344,445.2,8.8,65.1,73.1,33.5,60.9,17,71.7,17.5,3.5,4.2,0.3
Peoria,17143,40.787910066450955,-89.76012321977613,2016,186818,51632,128800,2.49,738,43.3,22.3,83487,446.9,9.7,64.9,73,31.9,62,16.5,70.8,17.2,3.8,4.5,0.3
Peoria,17143,40.787910066450955,-89.76012321977613,2018,184463,54770,129900,2.37,778,41.7,22,83751,454,12.1,65.1,73.7,32.3,55.5,16.3,70.1,17.5,3.9,4.7,0.3
Peoria,17143,40.787910066450955,-89.76012321977613,2020,181111,55729,130700,2.35,813,42,23.4,83680,462,12.1,65.1,73.2,34,53.8,15.6,69.2,17.7,4.2,4.9,0.2
Peoria,17143,40.787910066450955,-89.76012321977613,2022,181186,63409,150400,2.37,909,43.4,24.4,84963,468.9,10.1,65.5,73.7,34.4,58,15.5,68,17.5,4.4,5.3,0.1
Perry,17145,38.08372352306206,-89.3669914084524,2014,22034,40532,77100,1.9,512,43.2,23,9439,428.4,14.7,75.2,77.1,49.7,35.3,17.1,86.4,8.4,0.4,2.9,0.3
Perry,17145,38.08372352306206,-89.3669914084524,2016,21595,43308,80600,1.86,527,43.5,26.7,9474,438.7,14.6,75,75.7,60.4,57,16.1,86.5,8.4,0.6,3,0.1
Perry,17145,38.08372352306206,-89.3669914084524,2018,21384,48298,85400,1.77,522,39.2,19.3,9583,448.1,13.1,74.9,75.8,46.8,35.3,16.3,85.9,9,0.6,3.1,0.1
Perry,17145,38.08372352306206,-89.3669914084524,2020,21092,51616,85700,1.66,593,37.7,18.8,9634,456.8,11.7,73.7,75.2,36,55.4,17.5,85.8,8.5,0.6,3.2,0.1
Perry,17145,38.08372352306206,-89.3669914084524,2022,20996,56338,102000,1.81,656,37.3,16.8,9170,436.7,11.2,76.9,78.8,52.9,70.6,17.5,86,7.9,0.6,3.2,0
Piatt,17147,40.010126303729194,-88.59116138904767,2014,16552,63002,118700,1.88,739,30.5,14.1,7310,441.6,9.4,82.8,82.9,100,91.7,6.7,97,0.3,0.1,1.1,0
Piatt,17147,40.010126303729194,-88.59116138904767,2016,16469,69160,126200,1.82,762,37,18.7,7338,445.6,9.3,83.3,83.7,100,73.1,5.7,96.7,0.4,0.5,1.3,0
Piatt,17147,40.010126303729194,-88.59116138904767,2018,16427,69271,130300,1.88,816,32.5,17.4,7404,450.7,9.5,81.8,81.8,100,75.4,5.9,96.3,0.5,0.5,1.3,0.1
Piatt,17147,40.010126303729194,-88.59116138904767,2020,16412,73668,143000,1.94,865,35.8,19.3,7435,453,9.1,82.3,82.5,0,76,5.7,95.9,1.1,0.6,1.4,0
Piatt,17147,40.010126303729194,-88.59116138904767,2022,16698,81151,168300,2.07,917,36.2,21.1,7377,441.8,8.1,83.3,83.3,0,100,7.2,95.6,0.9,0.1,1.5,0
Pike,17149,39.6224582887567,-90.88625772509107,2014,16244,38740,72700,1.88,507,32.6,18.2,7939,488.7,15.9,78.7,78.9,100,95,15.3,95.9,1.1,0.4,1.2,0.6
Pike,17149,39.6224582887567,-90.88625772509107,2016,16054,40157,74800,1.86,538,30.4,14,7930,494,16.6,77.8,78,100,58.8,14.4,95.6,1.2,0.3,1.3,0.6
Pike,17149,39.6224582887567,-90.88625772509107,2018,15754,42664,78800,1.85,566,29.1,9.1,7992,507.3,18.3,78.2,78.5,17.2,62.5,13.9,95.8,1.5,0.3,1.2,0.3
Pike,17149,39.6224582887567,-90.88625772509107,2020,15571,46605,83500,1.79,554,30.2,10.2,7999,513.7,21.8,79.4,80.6,18.8,69.2,14.2,95.5,0.9,0.3,1.3,0.1
Pike,17149,39.6224582887567,-90.88625772509107,2022,14776,55514,97000,1.75,641,28.6,17.2,7308,494.6,21.5,79,80.1,0,52.6,13.5,95.5,0.7,0.3,1.5,0
Pope,17151,37.41251262529344,-88.56149809434429,2014,4362,39395,107600,2.73,501,33.9,13.6,2664,610.7,37.2,83.3,83,100,100,16.5,92.7,3.4,1.4,1.2,0.2
Pope,17151,37.41251262529344,-88.56149809434429,2016,4255,39243,89300,2.28,371,42.7,13.8,2687,631.5,40.9,84.5,84.1,100,100,14.9,91,4.7,1.1,2,0.3
Pope,17151,37.41251262529344,-88.56149809434429,2018,4249,40671,87200,2.14,371,33.5,17.1,2827,665.3,41.8,85.1,84.7,100,100,13.2,91,5.2,0.6,1.9,0.2
Pope,17151,37.41251262529344,-88.56149809434429,2020,4177,43140,114600,2.66,325,27.4,13.3,2644,633,38.8,79.5,79,NA,100,21.4,89.4,5.7,0.8,3,0
Pope,17151,37.41251262529344,-88.56149809434429,2022,3799,57582,137500,2.39,393,16.7,6.4,2317,609.9,41.8,82.7,82.9,100,100,18.7,89.4,3.3,0,3.1,1.3
Pulaski,17153,37.223160358543815,-89.12663193180938,2014,5967,33946,56200,1.66,489,49.4,19.2,3144,526.9,25.7,77.9,81.9,70.6,57.7,18.5,63.6,32.5,0.2,1.7,0.3
